bucket,kind,id,region,source,before,after,reason
kept,term,5097,hong_kong,THE WITH YOU. THEN. NOW. ALWAYS. 1600M HANDICAP,「与你并肩．昨天．今天．每一天」1600米让赛,「与你并肩．昨天．今天．每一天」1600米让赛,original marker is not bracketed
kept,term,5098,hong_kong,THE YOU MAKE GOOD POSSIBLE 1400M HANDICAP,造福社群1400米让赛,造福社群1400米让赛,original marker is not bracketed
kept,term,5099,hong_kong,TIANJIN HANDICAP,天津让赛,天津让赛,original marker is not bracketed
kept,term,5101,hong_kong,TIN HA SHAN HANDICAP,田下山让赛,田下山让赛,original marker is not bracketed
kept,term,5102,hong_kong,TIU YUE YUNG HANDICAP,钓鱼翁让赛,钓鱼翁让赛,original marker is not bracketed
kept,term,5103,hong_kong,TSIM MEI FUNG HANDICAP,尖尾峰让赛,尖尾峰让赛,original marker is not bracketed
kept,term,5104,hong_kong,TUNG LUNG CHAU HANDICAP,东龙洲让赛,东龙洲让赛,original marker is not bracketed
kept,term,5105,hong_kong,WA MEI SHAN HANDICAP,画眉山让赛,画眉山让赛,original marker is not bracketed
kept,term,5107,hong_kong,ZHAOQING HANDICAP,肇庆让赛,肇庆让赛,original marker is not bracketed
kept,term,5108,hong_kong,ZHUHAI HANDICAP,珠海让赛,珠海让赛,original marker is not bracketed
kept,term,5113,hong_kong,BEN NEVIS HANDICAP,本尼维斯山让赛,本尼维斯山让赛,original marker is not bracketed
kept,term,5115,hong_kong,BOC CREDIT CARD HANDICAP,中银信用卡让赛,中银信用卡让赛,original marker is not bracketed
kept,term,5116,hong_kong,BOC LIFE HANDICAP,中银人寿让赛,中银人寿让赛,original marker is not bracketed
kept,term,5117,hong_kong,"BOCHK ""BANKING TRENDYTOO"" HANDICAP",中银香港理财TRENDYTOO让赛,中银香港理财TRENDYTOO让赛,original marker is not bracketed
kept,term,5118,hong_kong,BOCHK ASSET MANAGEMENT HANDICAP,中银香港资产管理让赛,中银香港资产管理让赛,original marker is not bracketed
kept,term,5119,hong_kong,BOCHK BOC PAY HANDICAP,中银香港BOC PAY让赛,中银香港BOC PAY让赛,original marker is not bracketed
kept,term,5120,hong_kong,BOCHK CROSS-BORDER SERVICES HANDICAP,中银香港跨境服务让赛,中银香港跨境服务让赛,original marker is not bracketed
kept,term,5121,hong_kong,BOCHK SME IN ONE HANDICAP,中银香港中小企理财让赛,中银香港中小企理财让赛,original marker is not bracketed
kept,term,5122,hong_kong,BOCHK WEALTH MANAGEMENT HANDICAP,中银香港中银理财让赛,中银香港中银理财让赛,original marker is not bracketed
kept,term,5123,hong_kong,BRIDGE OF WEIR HANDICAP,坝桥让赛,坝桥让赛,original marker is not bracketed
kept,term,5124,hong_kong,CANMAKE TOKYO HANDICAP,CANMAKE TOKYO让赛,CANMAKE TOKYO让赛,original marker is not bracketed
kept,term,5125,hong_kong,CHEK LAP KOK HANDICAP,赤𫚭角让赛,赤𫚭角让赛,original marker is not bracketed
kept,term,5126,hong_kong,CHEVALIER ALUMINIUM ENGINEERING HANDICAP,其士铝工程让赛,其士铝工程让赛,original marker is not bracketed
kept,term,5127,hong_kong,CHEVALIER E&M ENGINEERING HANDICAP,其士机电工程让赛,其士机电工程让赛,original marker is not bracketed
kept,term,5128,hong_kong,CHEVALIER ENTERPRISE DIGITAL SOLUTIONS HANDICAP,其士企业数码方案让赛,其士企业数码方案让赛,original marker is not bracketed
kept,term,5129,hong_kong,CHEVALIER ENVIRONMENTAL ENGINEERING HANDICAP,其士环保工程让赛,其士环保工程让赛,original marker is not bracketed
kept,term,5130,hong_kong,CHEVALIER HEALTHCARE INVESTMENT HANDICAP,其士保健护理投资让赛,其士保健护理投资让赛,original marker is not bracketed
kept,term,5131,hong_kong,CHEVALIER INSURANCE HANDICAP,其士保险让赛,其士保险让赛,original marker is not bracketed
kept,term,5132,hong_kong,CHEVALIER LIFTS & ESCALATORS HANDICAP,其士电梯让赛,其士电梯让赛,original marker is not bracketed
kept,term,5133,hong_kong,CHEVALIER PROPERTY DEVELOPMENT HANDICAP,其士物业发展让赛,其士物业发展让赛,original marker is not bracketed
kept,term,5134,hong_kong,CHEVALIER PROPERTY MANAGEMENT HANDICAP,其士富居物业管理让赛,其士富居物业管理让赛,original marker is not bracketed
kept,term,5136,hong_kong,CRAMOND ISLAND HANDICAP,克拉蒙岛让赛,克拉蒙岛让赛,original marker is not bracketed
kept,term,5138,hong_kong,DR.G HANDICAP,DR.G让赛,DR.G让赛,original marker is not bracketed
kept,term,5139,hong_kong,EDINBURGH HANDICAP,爱丁堡让赛,爱丁堡让赛,original marker is not bracketed
kept,term,5140,hong_kong,ELEANOR HANDICAP,ELEANOR让赛,ELEANOR让赛,original marker is not bracketed
kept,term,5143,hong_kong,GRACE ONE HANDICAP,GRACE ONE让赛,GRACE ONE让赛,original marker is not bracketed
kept,term,5148,hong_kong,HIGH ISLAND HANDICAP,万宜让赛,万宜让赛,original marker is not bracketed
kept,term,5149,hong_kong,HUNG LUEN HANDICAP,红鸾让赛,红鸾让赛,original marker is not bracketed
kept,term,5150,hong_kong,INVERNESS HANDICAP,因弗内斯让赛,因弗内斯让赛,original marker is not bracketed
kept,term,5151,hong_kong,KAI TAK HANDICAP,启德让赛,启德让赛,original marker is not bracketed
kept,term,5152,hong_kong,KATE TOKYO HANDICAP,KATE TOKYO让赛,KATE TOKYO让赛,original marker is not bracketed
kept,term,5153,hong_kong,KWU TUNG HANDICAP,古洞让赛,古洞让赛,original marker is not bracketed
kept,term,5154,hong_kong,L'OREAL PARIS HANDICAP,L'OREAL PARIS让赛,L'OREAL PARIS让赛,original marker is not bracketed
kept,term,5155,hong_kong,LA ESTEPHE HANDICAP,瑞斯美让赛,瑞斯美让赛,original marker is not bracketed
kept,term,5156,hong_kong,LEI YUE MUN HANDICAP,鲤鱼门让赛,鲤鱼门让赛,original marker is not bracketed
kept,term,5159,hong_kong,LOCH LOMOND HANDICAP,洛蒙德湖让赛,洛蒙德湖让赛,original marker is not bracketed
kept,term,5160,hong_kong,LUNG CHEUNG HANDICAP,龙翔让赛,龙翔让赛,original marker is not bracketed
kept,term,5166,hong_kong,NGAU CHI WAN HANDICAP,牛池湾让赛,牛池湾让赛,original marker is not bracketed
kept,term,5170,hong_kong,PANASHOP HANDICAP,PANASHOP乐声牌专门店让赛,PANASHOP乐声牌专门店让赛,original marker is not bracketed
kept,term,5171,hong_kong,PANASONIC 2-IN-1 WASHER DRYER HANDICAP,PANASONIC 2合1洗衣干衣机让赛,PANASONIC 2合1洗衣干衣机让赛,original marker is not bracketed
kept,term,5172,hong_kong,PANASONIC IH WARM JAR HANDICAP,PANASONIC IH饭煲让赛,PANASONIC IH饭煲让赛,original marker is not bracketed
kept,term,5173,hong_kong,PANASONIC JAPAN MADE SYSTEM KITCHEN HANDICAP,PANASONIC日本厨柜让赛,PANASONIC日本厨柜让赛,original marker is not bracketed
kept,term,5174,hong_kong,PANASONIC MINI LED TV HANDICAP,PANASONIC MINI LED电视让赛,PANASONIC MINI LED电视让赛,original marker is not bracketed
kept,term,5175,hong_kong,PANASONIC SMALLER MULTI-SPLIT AIR CONDITIONER HANDICAP,PANASONIC纤型1拖2分体机让赛,PANASONIC纤型1拖2分体机让赛,original marker is not bracketed
kept,term,5176,hong_kong,PANASONIC SMART LOCK HANDICAP,PANASONIC智能锁让赛,PANASONIC智能锁让赛,original marker is not bracketed
kept,term,5177,hong_kong,PANASONIC THERMO VENTILATOR HANDICAP,PANASONIC浴室宝让赛,PANASONIC浴室宝让赛,original marker is not bracketed
kept,term,5178,hong_kong,PANASONIC ZIAINO AIR TREATMENT HANDICAP,PANASONIC ZIAINO空间净化机让赛,PANASONIC ZIAINO空间净化机让赛,original marker is not bracketed
kept,term,5180,hong_kong,PLOVER COVE HANDICAP,船湾让赛,船湾让赛,original marker is not bracketed
kept,term,5183,hong_kong,RAEBURN PLACE HANDICAP,雷伯恩广场让赛,雷伯恩广场让赛,original marker is not bracketed
kept,term,5185,hong_kong,SAN TIN HANDICAP,新田让赛,新田让赛,original marker is not bracketed
kept,term,5186,hong_kong,SANTA MONICA HANDICAP,SANTA MONICA让赛,SANTA MONICA让赛,original marker is not bracketed
kept,term,5187,hong_kong,SHEK LEI PUI HANDICAP,石梨贝让赛,石梨贝让赛,original marker is not bracketed
kept,term,5188,hong_kong,SHEK PIK HANDICAP,石壁让赛,石壁让赛,original marker is not bracketed
kept,term,5192,hong_kong,SUISSE PROGRAMME HANDICAP,SUISSE PROGRAMME让赛,SUISSE PROGRAMME让赛,original marker is not bracketed
kept,term,5193,hong_kong,TAI LAM CHUNG HANDICAP,大榄涌让赛,大榄涌让赛,original marker is not bracketed
kept,term,5194,hong_kong,TAI TAM HANDICAP,大潭让赛,大潭让赛,original marker is not bracketed
kept,term,5209,hong_kong,AMARYLLIS HANDICAP,喇叭花让赛,喇叭花让赛,original marker is not bracketed
kept,term,5211,hong_kong,ASHLEY HANDICAP,亚士厘让赛,亚士厘让赛,original marker is not bracketed
kept,term,5212,hong_kong,AUSTRALIA HANDICAP,澳洲让赛,澳洲让赛,original marker is not bracketed
kept,term,5213,hong_kong,BANYAN HANDICAP,翠榕让赛,翠榕让赛,original marker is not bracketed
kept,term,5214,hong_kong,BEAUTY GENERATION HANDICAP,美丽传承让赛,美丽传承让赛,original marker is not bracketed
kept,term,5217,hong_kong,BUFFALO HILL HANDICAP,水牛山让赛,水牛山让赛,original marker is not bracketed
kept,term,5223,hong_kong,CAMERON HANDICAP,金马伦让赛,金马伦让赛,original marker is not bracketed
kept,term,5224,hong_kong,CARNARVON HANDICAP,加拿分让赛,加拿分让赛,original marker is not bracketed
kept,term,5229,hong_kong,D'AGUILAR PEAK HANDICAP,鹤咀山让赛,鹤咀山让赛,original marker is not bracketed
kept,term,5232,hong_kong,EAGLE'S NEST HANDICAP,尖山让赛,尖山让赛,original marker is not bracketed
kept,term,5233,hong_kong,ERICA HANDICAP,欧石楠让赛,欧石楠让赛,original marker is not bracketed
kept,term,5235,hong_kong,FRANCE HANDICAP,法国让赛,法国让赛,original marker is not bracketed
kept,term,5237,hong_kong,GREAT BRITAIN HANDICAP,英国让赛,英国让赛,original marker is not bracketed
kept,term,5240,hong_kong,HANKOW HANDICAP,汉口让赛,汉口让赛,original marker is not bracketed
kept,term,5241,hong_kong,HIBISCUS HANDICAP,芙蓉让赛,芙蓉让赛,original marker is not bracketed
kept,term,5242,hong_kong,HIGHLAND REEL HANDICAP,高地之舞让赛,高地之舞让赛,original marker is not bracketed
kept,term,5243,hong_kong,HO CHUNG HANDICAP,蚝涌让赛,蚝涌让赛,original marker is not bracketed
kept,term,5244,hong_kong,HOLLY HANDICAP,冬青让赛,冬青让赛,original marker is not bracketed
kept,term,5245,hong_kong,HUMPHREYS HANDICAP,堪富利士让赛,堪富利士让赛,original marker is not bracketed
kept,term,5246,hong_kong,IRELAND HANDICAP,爱尔兰让赛,爱尔兰让赛,original marker is not bracketed
kept,term,5248,hong_kong,IVY HANDICAP,长春藤让赛,长春藤让赛,original marker is not bracketed
kept,term,5251,hong_kong,JAPAN HANDICAP,日本让赛,日本让赛,original marker is not bracketed
kept,term,5252,hong_kong,JIM AND TONIC HANDICAP,鸡尾酒让赛,鸡尾酒让赛,original marker is not bracketed
kept,term,5255,hong_kong,JUPITER HANDICAP,木星让赛,木星让赛,original marker is not bracketed
kept,term,5263,hong_kong,LORD KANALOA HANDICAP,龙王让赛,龙王让赛,original marker is not bracketed
kept,term,5266,hong_kong,LUK KENG HANDICAP,鹿颈让赛,鹿颈让赛,original marker is not bracketed
kept,term,5267,hong_kong,LUKFOOK JEWELLERY BELOVED COLLECTION HANDICAP,六福珠宝囍爱系列让赛,六福珠宝囍爱系列让赛,original marker is not bracketed
kept,term,5268,hong_kong,LUKFOOK JEWELLERY DEAR Q HANDICAP,六福珠宝DEAR Q让赛,六福珠宝DEAR Q让赛,original marker is not bracketed
kept,term,5269,hong_kong,LUKFOOK JEWELLERY DIAPURE HANDICAP,六福珠宝DIAPURE让赛,六福珠宝DIAPURE让赛,original marker is not bracketed
kept,term,5270,hong_kong,LUKFOOK JEWELLERY GOLDSTYLE HANDICAP,六福珠宝GOLDSTYLE让赛,六福珠宝GOLDSTYLE让赛,original marker is not bracketed
kept,term,5271,hong_kong,LUKFOOK JEWELLERY HEIRLOOM FORTUNE COLLECTION HANDICAP,六福珠宝福满传家系列让赛,六福珠宝福满传家系列让赛,original marker is not bracketed
kept,term,5272,hong_kong,LUKFOOK JEWELLERY HEXICON HANDICAP,六福珠宝HEXICON让赛,六福珠宝HEXICON让赛,original marker is not bracketed
kept,term,5273,hong_kong,LUKFOOK JEWELLERY LOVE IS BEAUTY COLLECTION HANDICAP,六福珠宝爱很美系列让赛,六福珠宝爱很美系列让赛,original marker is not bracketed
kept,term,5274,hong_kong,LUKFOOK JEWELLERY WEDDING COLLECTION HANDICAP,六福珠宝婚嫁系列让赛,六福珠宝婚嫁系列让赛,original marker is not bracketed
kept,term,5275,hong_kong,LUKFOOK JOAILLERIE HANDICAP,六福精品廊让赛,六福精品廊让赛,original marker is not bracketed
kept,term,5276,hong_kong,LUNG FU SHAN HANDICAP,龙虎山让赛,龙虎山让赛,original marker is not bracketed
kept,term,5282,hong_kong,MARS HANDICAP,火星让赛,火星让赛,original marker is not bracketed
kept,term,5283,hong_kong,MAURICE HANDICAP,满乐时让赛,满乐时让赛,original marker is not bracketed
kept,term,5284,hong_kong,MERCURY HANDICAP,水星让赛,水星让赛,original marker is not bracketed
kept,term,5285,hong_kong,MIDDLE HANDICAP,中间让赛,中间让赛,original marker is not bracketed
kept,term,5288,hong_kong,MODY HANDICAP,么地让赛,么地让赛,original marker is not bracketed
kept,term,5289,hong_kong,NATHAN HANDICAP,弥敦让赛,弥敦让赛,original marker is not bracketed
kept,term,5291,hong_kong,NEPTUNE HANDICAP,海王星让赛,海王星让赛,original marker is not bracketed
kept,term,5292,hong_kong,NGAN SHING HANDICAP,银城让赛,银城让赛,original marker is not bracketed
kept,term,5297,hong_kong,POINSETTIA HANDICAP,圣诞花让赛,圣诞花让赛,original marker is not bracketed
kept,term,5304,hong_kong,SALISBURY HANDICAP,梳士巴利让赛,梳士巴利让赛,original marker is not bracketed
kept,term,5305,hong_kong,SAND MARTIN HANDICAP,沙燕让赛,沙燕让赛,original marker is not bracketed
kept,term,5307,hong_kong,SATURN HANDICAP,土星让赛,土星让赛,original marker is not bracketed
kept,term,5308,hong_kong,SHA LEK HANDICAP,沙沥让赛,沙沥让赛,original marker is not bracketed
kept,term,5309,hong_kong,SHA TIN WAI HANDICAP,沙田围让赛,沙田围让赛,original marker is not bracketed
kept,term,5310,hong_kong,SILENT WITNESS HANDICAP,精英大师让赛,精英大师让赛,original marker is not bracketed
kept,term,5311,hong_kong,SIU LEK YUEN HANDICAP,小沥源让赛,小沥源让赛,original marker is not bracketed
kept,term,5317,hong_kong,SPRUCE HANDICAP,云杉让赛,云杉让赛,original marker is not bracketed
kept,term,5333,hong_kong,TULIP HANDICAP,郁金香让赛,郁金香让赛,original marker is not bracketed
kept,term,5334,hong_kong,TURTLE COVE HANDICAP,龟背湾让赛,龟背湾让赛,original marker is not bracketed
kept,term,5335,hong_kong,URANUS HANDICAP,天王星让赛,天王星让赛,original marker is not bracketed
kept,term,5336,hong_kong,VENUS HANDICAP,金星让赛,金星让赛,original marker is not bracketed
kept,term,5340,hong_kong,YUEN CHAU KOK HANDICAP,圆洲角让赛,圆洲角让赛,original marker is not bracketed
kept,term,5341,hong_kong,ABLE FRIEND HANDICAP,步步友让赛,步步友让赛,original marker is not bracketed
kept,term,5342,hong_kong,AEROVELOCITY HANDICAP,友莹格让赛,友莹格让赛,original marker is not bracketed
kept,term,5346,hong_kong,BEAT THE CLOCK HANDICAP,争分夺秒让赛,争分夺秒让赛,original marker is not bracketed
kept,term,5348,hong_kong,BOCCIA 1650M HANDICAP,硬地滚球1650米让赛,硬地滚球1650米让赛,original marker is not bracketed
kept,term,5349,hong_kong,BROADWOOD HANDICAP,乐活让赛,乐活让赛,original marker is not bracketed
kept,term,5354,hong_kong,CHA KWO LING HANDICAP,茶果岭让赛,茶果岭让赛,original marker is not bracketed
kept,term,5355,hong_kong,CHEK KENG HANDICAP,赤径让赛,赤径让赛,original marker is not bracketed
kept,term,5356,hong_kong,CHUK YUEN HANDICAP,竹园让赛,竹园让赛,original marker is not bracketed
kept,term,5361,hong_kong,HEBE HAVEN HANDICAP,白沙湾让赛,白沙湾让赛,original marker is not bracketed
kept,term,5362,hong_kong,HELENE PARAGON HANDICAP,喜莲奖星让赛,喜莲奖星让赛,original marker is not bracketed
kept,term,5363,hong_kong,HUNG HOM BAY HANDICAP,红磡湾让赛,红磡湾让赛,original marker is not bracketed
kept,term,5364,hong_kong,HUNG MUI KUK HANDICAP,红梅谷让赛,红梅谷让赛,original marker is not bracketed
kept,term,5366,hong_kong,I'MPOSSIBLE 2000M HANDICAP,没有不可能2000米让赛,没有不可能2000米让赛,original marker is not bracketed
kept,term,5370,hong_kong,LAI CHI CHONG HANDICAP,荔枝庄让赛,荔枝庄让赛,original marker is not bracketed
kept,term,5371,hong_kong,LAMBETH HANDICAP,琳宝让赛,琳宝让赛,original marker is not bracketed
kept,term,5377,hong_kong,MR VITALITY HANDICAP,活力先生让赛,活力先生让赛,original marker is not bracketed
kept,term,5381,hong_kong,PAK SHEK AU HANDICAP,白石凹让赛,白石凹让赛,original marker is not bracketed
kept,term,5382,hong_kong,PAK TAM CHUNG HANDICAP,北潭涌让赛,北潭涌让赛,original marker is not bracketed
kept,term,5383,hong_kong,PAK TIN HANDICAP,白田让赛,白田让赛,original marker is not bracketed
kept,term,5384,hong_kong,PARA ARCHERY 1200M HANDICAP,残疾人射箭1200米让赛,残疾人射箭1200米让赛,original marker is not bracketed
